news_url,outlet,outlet_latitude,outlet_longitude,gpe,gpe_latitude,gpe_longitude,gpe_county,gpe_occurrences,group_ID,gpe_new,gpe_sum,Quadrant
https://6abc.com/amp/food/fyi-phillys-localish-special-things-to-do-around-philly/5671589/,6abc.com,41.1288481,-74.6868815,Napa Valley,38.5024689,-122.2653887,Napa County,1,596,Napa Valley,2,Quadrant 2
https://6abc.com/health/salons-personal-care-businesses-prepare-to-open-next-week-in-nj/6250736/,6abc.com,41.1288481,-74.6868815,Lawrenceville,33.9562149,-83.9879625,Gwinnett County,1,348,Lawrenceville,2,Quadrant 2
https://6abc.com/pets-animals/delaware-stepping-up-measures-to-reduce-spotted-lanternfly-population-/6288883/,6abc.com,41.1288481,-74.6868815,Odessa,31.8456816,-102.3676431,Ector County,1,245,Odessa,2,Quadrant 2
https://6abc.com/floyd-family-seeks-lawsuit-against-minneapolis-officers/6246354/,6abc.com,41.1288481,-74.6868815,Sacramento County,38.47467,-121.3541631,Sacramento County,2,594,Sacramento County,2,Quadrant 2
https://6abc.com/health/best-buy-manager-inspires-clear-masks-for-hearing-impaired/6179632/,6abc.com,41.1288481,-74.6868815,Easton,38.7742826,-76.0763305,Talbot County,2,626,Easton,2,Quadrant 2
https://6abc.com/amp/entertainment/family-love-and-joy-abound-in-4-seasons-of-american-housewife-for-mixon/5622723/,6abc.com,41.1288481,-74.6868815,Westport,36.2189666,-96.3247361,Pawnee County,1,491,Westport,2,Quadrant 2
https://6abc.com/former-marine-wanted-in-fatal-shooting-of-virginia-man/5689159/,6abc.com,41.1288481,-74.6868815,Hardy,36.3156298,-91.4827573,Sharp County,1,494,Hardy,2,Quadrant 2
https://6abc.com/kareem-abdul-jabbars-son-arrested-for-allegedly-stabbing-neighbor/6246143/,6abc.com,41.1288481,-74.6868815,San Clemente,33.4273521,-117.6126004,Orange County,2,309,San Clemente,2,Quadrant 2
https://6abc.com/over-380000-gallons-of-oil-spill-from-keystone-pipeline/5664151/,6abc.com,41.1288481,-74.6868815,Alberta,45.5714626,-96.0476285,Stevens County,1,1491,Alberta,2,Quadrant 2
https://6abc.com/entertainment/philadelphia-thanksgiving-day-parade-guide-2019/5515706/,6abc.com,41.1288481,-74.6868815,Laurel Springs,36.4115174,-81.2628704,Alleghany County,1,496,Laurel Springs,2,Quadrant 2
https://6abc.com/education/about-6abc-and-our-history/41878/,6abc.com,41.1288481,-74.6868815,Pulaski,37.0478982,-80.7797935,Pulaski County,1,516,Pulaski,2,Quadrant 2
https://6abc.com/entertainment/philadelphia-thanksgiving-day-parade-guide-2018/4688117/,6abc.com,41.1288481,-74.6868815,New Tripoli,40.681007,-75.752039,Lehigh County,1,1167,New Tripoli,2,Quadrant 2
https://6abc.com/judge-in-jussie-smollett-case-rules-to-keep-dan-webb-as-special-prosecutor/5591125/,6abc.com,41.1288481,-74.6868815,Empire,33.8084373,-87.0105552,Walker County,2,333,Empire,2,Quadrant 2
https://6abc.com/society/bensalem-twp-police-naacp-ink-historic-agreement-/6416589/,6abc.com,41.1288481,-74.6868815,Harran,36.863131,39.024276,Harran,1,506,Harran,2,Quadrant 2
https://6abc.com/localish/explore-the-quiet-trails-of-kings-canyon-national-park/6350959/,6abc.com,41.1288481,-74.6868815,Kings Canyon,36.8878548,-118.5551477,,2,508,Kings Canyon,2,Quadrant 2
https://6abc.com/weather/delaware-tornado-was-a-record-breaker/6358348/,6abc.com,41.1288481,-74.6868815,Glasgow,36.9958839,-85.91192149999999,Barren County,1,511,Glasgow,2,Quadrant 2
https://6abc.com/man-sucker-punches-71-year-old-rec-center-worker-in-hunting-park/5573209/,6abc.com,41.1288481,-74.6868815,Hampton,37.0298687,-76.34522179999999,,2,514,Hampton,2,Quadrant 2
https://6abc.com/feed/video-man-randomly-pushes-woman-into-subway-car-in-nyc/5644036/,6abc.com,41.1288481,-74.6868815,Downtown Brooklyn,40.6960679,-73.9845407,Kings County,1,1173,Downtown Brooklyn,2,Quadrant 2
https://6abc.com/entertainment/philadelphia-thanksgiving-day-parade-guide-2019/5515706/,6abc.com,41.1288481,-74.6868815,Clayton,35.650711,-78.4563914,Johnston County,1,452,Clayton,2,Quadrant 2
https://6abc.com/doctor-charged-with-performing-hysterectomies-without-consent-federal-investigators/5689141/,6abc.com,41.1288481,-74.6868815,Norfolk,36.8507689,-76.28587259999999,,1,503,Norfolk,2,Quadrant 2
https://6abc.com/health/4-year-old-boy-loses-both-parents-to-covid-19/7939647/,6abc.com,41.1288481,-74.6868815,Pearland,29.5635666,-95.2860474,Brazoria County,1,172,Pearland,2,Quadrant 2
https://6abc.com/health/4-year-old-among-162-additional-covid-19-deaths-reported-in-nj/6163818/,6abc.com,41.1288481,-74.6868815,Holmdel,40.3451095,-74.18403219999999,Monmouth County,1,1081,Holmdel,2,Quadrant 2
https://6abc.com/weather/hurricane-delta-makes-landfall-in-louisiana-as-a-cat-2-storm/6883584/,6abc.com,41.1288481,-74.6868815,Cameron Parish,29.8434436,-93.1779659,Cameron Parish,1,183,Cameron Parish,2,Quadrant 2
https://6abc.com/weather/hurricane-sally-expected-to-strengthen-into-cat-2-storm-today/6423415/,6abc.com,41.1288481,-74.6868815,Florida Panhandle,30.42126429999999,-87.2168913,,1,210,Florida Panhandle,2,Quadrant 2
https://6abc.com/suspect-charged-with-murder-in-double-homicide-involving-missing-protester/6250594/,6abc.com,41.1288481,-74.6868815,Leon County,30.4906177,-84.1857115,Leon County,2,213,Leon County,2,Quadrant 2
https://6abc.com/weather/couple-rescued-after-tree-topples-into-montco-home/5663652/,6abc.com,41.1288481,-74.6868815,Bluebell,40.3594438,-110.2183786,Duchesne County,1,1085,Bluebell,2,Quadrant 2
https://6abc.com/sports/way-too-early-college-football-top-25-where-do-lsu-clemson-land/5847434/,6abc.com,41.1288481,-74.6868815,Ut,30.2890622,-97.736493,Travis County,2,201,Ut,2,Quadrant 2
https://6abc.com/health/halloween-candy-found-in-childs-bag-in-nj-tests-positive-for-heroin/5654166/,6abc.com,41.1288481,-74.6868815,Rio Grande,38.8795221,-82.38043200000001,Gallia County,1,637,Rio Grande,2,Quadrant 2
https://6abc.com/harris-expected-to-cut-staff-slash-paychecks-in-effort-to-move-resources-to-iowa/5659712/,6abc.com,41.1288481,-74.6868815,Des Moines,41.5868353,-93.6249593,Polk County,1,1293,Des Moines,2,Quadrant 2
https://6abc.com/montgomery-county-man-loses-$40000-in-timeshare-scam/6406581/,6abc.com,41.1288481,-74.6868815,Colorado Springs,38.8338816,-104.8213634,El Paso County,1,633,Colorado Springs,2,Quadrant 2
https://6abc.com/entertainment/philadelphia-thanksgiving-day-parade-guide-2019/5515706/,6abc.com,41.1288481,-74.6868815,Jfk,40.6446245,-73.7797035,Queens County,1,1155,Jfk,2,Quadrant 2
https://6abc.com/home/smart-lighting-and-more-holiday-light-hacks/8616315/,6abc.com,41.1288481,-74.6868815,Staples,46.3557159,-94.794844,Todd County,2,1502,Staples,2,Quadrant 2
https://6abc.com/traffic/driver-killed-in-fiery-collision-in-roxborough/5791370/,6abc.com,41.1288481,-74.6868815,Malibu,34.0259216,-118.7797571,Los Angeles County,1,358,Malibu,2,Quadrant 2
https://6abc.com/elderly-woman-attacked-by-man-with-over-100-prior-arrests/6250400/,6abc.com,41.1288481,-74.6868815,East Harlem,40.7957399,-73.93892129999999,New York County,2,1204,East Harlem,2,Quadrant 2
https://6abc.com/health/4-year-old-among-162-additional-covid-19-deaths-reported-in-nj/6163818/,6abc.com,41.1288481,-74.6868815,Secaucus,40.7895453,-74.05652979999999,Hudson County,2,1202,Secaucus,2,Quadrant 2
https://6abc.com/localish/ramen-noodles-meets-birria/6371141/,6abc.com,41.1288481,-74.6868815,East Los Angeles,34.0224417,-118.1669736,Los Angeles County,1,357,East Los Angeles,2,Quadrant 2
https://6abc.com/automotive/ducis-rodgers-and-karen-rogers-host-the-auto-experience-2019/5450444/,6abc.com,41.1288481,-74.6868815,New Hope,40.36427279999999,-74.9512785,Bucks County,1,1086,New Hope,2,Quadrant 2
https://6abc.com/sports/several-nfl-players-kneel-during-national-anthem-as-season-begins/6421799/,6abc.com,41.1288481,-74.6868815,Landover,38.9256252,-76.88939069999999,Prince George's County,1,646,Landover,2,Quadrant 2
https://6abc.com/politics/isis-prisoners-chilling-prediction-after-al-baghdadi-death/5658751/,6abc.com,41.1288481,-74.6868815,Bosnia,43.915886,17.679076,,2,1443,Bosnia,2,Quadrant 2
https://6abc.com/pets-animals/deer-jumps-through-window-of-hair-salon-video/5595447/,6abc.com,41.1288481,-74.6868815,Lake Ronkonkoma,40.8320984,-73.1053707,Suffolk County,1,1211,Lake Ronkonkoma,2,Quadrant 2
https://6abc.com/weather/hurricane-delta-tracks-to-us-with-150-mph-wind-gusts/6883584/,6abc.com,41.1288481,-74.6868815,New Iberia,30.0035365,-91.8187285,Iberia Parish,1,189,New Iberia,2,Quadrant 2
https://6abc.com/delaware-state-student-killed-in-shootout-at-party/6623658/,6abc.com,41.1288481,-74.6868815,Schutte Park,39.1471751,-75.5545989,Kent County,2,675,Schutte Park,2,Quadrant 2
https://6abc.com/amp/entertainment/ballroom-shock-top-scoring-dwts-duo-goes-home/5636852/,6abc.com,41.1288481,-74.6868815,Witney,51.7859365,-1.4850544,Oxfordshire,1,1572,Witney,2,Quadrant 2
https://6abc.com/localish/stay-in-a-haunted-hotel-room-at-the-brookdale-lodge/5656158/,6abc.com,41.1288481,-74.6868815,Brookdale,40.326356,-74.131132,Monmouth County,2,1072,Brookdale,2,Quadrant 2
https://6abc.com/weather/hurricane-delta-makes-landfall-in-louisiana-as-a-cat-2-storm/6883584/,6abc.com,41.1288481,-74.6868815,Calcasieu Parish,30.2089286,-93.3388917,Calcasieu Parish,1,194,Calcasieu Parish,2,Quadrant 2
https://6abc.com/weather/at-least-7-dead-as-storms-hit-oklahoma-texas-and-louisiana/6124527/,6abc.com,41.1288481,-74.6868815,Onalaska,43.8844092,-91.2351393,La Crosse County,2,1442,Onalaska,2,Quadrant 2
https://6abc.com/weather/1-michigan-dam-breached-1-at-risk-amid-midwest-floods/6197486/,6abc.com,41.1288481,-74.6868815,Edenville,43.79947019999999,-84.3816688,Midland County,2,1439,Edenville,2,Quadrant 2
https://6abc.com/sports/penn-state-football-coach-james-franklin-defends-jonathan-sutherland-after-db-gets-letter-criticizing-dreadlocks/5603169/,6abc.com,41.1288481,-74.6868815,Johnstown,40.32674069999999,-78.9219698,Cambria County,2,1073,Johnstown,2,Quadrant 2
https://6abc.com/shopping/discover-lancaster-for-the-holidays/8663054/,6abc.com,41.1288481,-74.6868815,Stevens,45.52151180000001,-95.9522178,Stevens County,1,1490,Stevens,2,Quadrant 2
https://6abc.com/weather/philly-leaders-business-owners-keeping-close-eye-on-isaias/6351392/,6abc.com,41.1288481,-74.6868815,Schuylkill,40.33361992052679,-75.68963733772273,,2,1075,Schuylkill,2,Quadrant 2
https://6abc.com/amp/5822372/,6abc.com,41.1288481,-74.6868815,Sinking Spring,40.3273146,-76.01104889999999,Berks County,1,1074,Sinking Spring,2,Quadrant 2
https://6abc.com/part-time-delco-officer-charged-in-sexting-case/6370159/,6abc.com,41.1288481,-74.6868815,Upland,34.09751,-117.6483876,San Bernardino County,1,370,Upland,2,Quadrant 2
https://6abc.com/traffic/where-do-you-park-bike-lane-battle-brewing-in-south-philly/5487121/,6abc.com,41.1288481,-74.6868815,Bainbridge,30.9037995,-84.57546990000002,Decatur County,1,225,Bainbridge,2,Quadrant 2
https://6abc.com/accused-rapist-found-dead-after-fire-standoff-in-bucks-county/6176885/,6abc.com,41.1288481,-74.6868815,Hilltown Township,40.3394024,-75.2362381,Bucks County,2,1078,Hilltown Township,2,Quadrant 2
https://6abc.com/feed/nyc-college-student-stabbed-to-death-during-mugging-in-park/5749015/,6abc.com,41.1288481,-74.6868815,Morningside Heights,40.8105443,-73.9620581,New York County,1,1208,Morningside Heights,2,Quadrant 2
https://6abc.com/3-dead-9-wounded-in-shooting-at-long-beach-calif-home/5658258/,6abc.com,41.1288481,-74.6868815,Beach,30.3244735,-81.4090729,Duval County,1,204,Beach,2,Quadrant 2
https://6abc.com/fla-man-arrested-after-family-returning-from-disney-carjacked-kidnapped-video/5581755/,6abc.com,41.1288481,-74.6868815,Sagona,29.9935536,-91.0556102,Assumption Parish,2,188,Sagona,2,Quadrant 2
https://6abc.com/sports/college-football-bowls-lsu-wraps-up-season-with-national-championship-win-over-clemson/5793517/,6abc.com,41.1288481,-74.6868815,Pickens,34.9046217,-82.6483442,Pickens County,1,412,Pickens,2,Quadrant 2
https://6abc.com/ag-barr-announces-expulsion-of-21-saudi-trainees-after-probe-of-pensacola-shooter/5845475/,6abc.com,41.1288481,-74.6868815,San Bernardino,34.1083449,-117.2897652,San Bernardino County,1,372,San Bernardino,2,Quadrant 2
https://6abc.com/traffic/penndot-going-after-work-zone-speeders-with-cameras/5998015/,6abc.com,41.1288481,-74.6868815,Souderton,40.3117706,-75.32517589999999,Montgomery County,1,1066,Souderton,2,Quadrant 2
https://6abc.com/us-calls-uks-extradition-request-of-diplomats-wife-highly-inappropriate/5841201/,6abc.com,41.1288481,-74.6868815,Oxford,34.3659868,-89.5188246,Lafayette County,1,391,Oxford,2,Quadrant 2
https://6abc.com/sports/college-football-bowls-lsu-wraps-up-season-with-national-championship-win-over-clemson/5793517/,6abc.com,41.1288481,-74.6868815,Tulane,29.9407282,-90.1203167,Orleans Parish,1,185,Tulane,2,Quadrant 2
https://6abc.com/residents-near-joint-base-mcguire-dix-lakehurst-react-to-iran-missile-strike/5824241/,6abc.com,41.1288481,-74.6868815,Baghdad,30.5988048,-87.0310767,Santa Rosa County,1,219,Baghdad,2,Quadrant 2
https://6abc.com/brazen-suspects-target-ymca-patrons-in-upper-darby/5572381/,6abc.com,41.1288481,-74.6868815,Lansdowne,29.8377457,78.6871069,Garhwal Division,1,182,Lansdowne,2,Quadrant 2
https://6abc.com/community-events/cars-honked-for-premature-twins-who-spent-9-months-in-nicu/6246533/,6abc.com,41.1288481,-74.6868815,Haili,43.51962880000001,-114.3153245,Blaine County,2,1428,Haili,2,Quadrant 2
https://6abc.com/weather/beta-makes-landfall-in-texas-late-monday-night/6490211/,6abc.com,41.1288481,-74.6868815,Galveston County,29.37634989999999,-94.8520636,Galveston County,2,168,Galveston County,2,Quadrant 2
https://6abc.com/camden-hs-football-player-honored-for-actions-during-shooting/5750114/,6abc.com,41.1288481,-74.6868815,Pleasantville,39.3898388,-74.5240422,Atlantic County,2,710,Pleasantville,2,Quadrant 2
https://6abc.com/amp/entertainment/2019-philadelphia-film-festival-full-lineup-revealed/5590984/,6abc.com,41.1288481,-74.6868815,Algeria,28.033886,1.659626,,1,144,Algeria,2,Quadrant 2
https://6abc.com/800000-californians-may-have-power-cut-to-help-prevent-wildfires/5603495/,6abc.com,41.1288481,-74.6868815,Butte County,39.6253952,-121.5370003,Butte County,1,740,Butte County,2,Quadrant 2
https://6abc.com/entertainment/philadelphia-thanksgiving-day-parade-guide-2018/4688117/,6abc.com,41.1288481,-74.6868815,Nj Mannington,39.61273560000001,-75.40863089999999,Salem County,1,739,Nj Mannington,2,Quadrant 2
https://6abc.com/entertainment/philadelphia-thanksgiving-day-parade-guide-2019/5515706/,6abc.com,41.1288481,-74.6868815,Township Allamuchy,40.921765,-74.8101664,Warren County,1,1225,Township Allamuchy,2,Quadrant 2
https://6abc.com/amp/weather/straight-line-winds-cause-damage-knock-out-power-in-bucks-county/5664898/,6abc.com,41.1288481,-74.6868815,Washington Crossing,40.292903,-74.87187689999999,Bucks County,1,1054,Washington Crossing,2,Quadrant 2
https://6abc.com/weather/code-blue-issued-for-several-new-jersey/5694945/,6abc.com,41.1288481,-74.6868815,Lumberton,34.6182199,-79.0086424,Robeson County,1,398,Lumberton,2,Quadrant 2
https://6abc.com/2-dead-after-small-plane-crashes-into-townhouses/5658929/,6abc.com,41.1288481,-74.6868815,Dekalb County,41.8329981,-88.7108964,DeKalb County,1,1312,Dekalb County,2,Quadrant 2
https://6abc.com/weather/snow-emergencies-closings-in-philadelphia-area/8796544/,6abc.com,41.1288481,-74.6868815,Franconia Township,40.3145367,-75.35287790000001,Montgomery County,2,1069,Franconia Township,2,Quadrant 2
https://6abc.com/video-shows-moment-mexican-military-faced-el-chapos-son-amid-deadly-violence/5660308/,6abc.com,41.1288481,-74.6868815,Mexico City,39.1730652,-91.887271,Audrain County,1,681,Mexico City,2,Quadrant 2
https://6abc.com/weather/hurricane-delta-makes-landfall-in-louisiana-as-a-cat-2-storm/6883584/,6abc.com,41.1288481,-74.6868815,Acadiana,29.959124,-91.9881527,,1,187,Acadiana,2,Quadrant 2
https://6abc.com/police-seeking-serial-burglar-in-cheltenham-township/5749902/,6abc.com,41.1288481,-74.6868815,Cheltenham,51.8993855,-2.0782533,Gloucestershire,1,1573,Cheltenham,2,Quadrant 2
https://6abc.com/religion/trenton-churches-reopen-for-private-prayer-/6179150/,6abc.com,41.1288481,-74.6868815,Portugal,39.39987199999999,-8.224454,,1,711,Portugal,2,Quadrant 2
https://6abc.com/deputies-say-child-calls-911-after-mom-overdoses-on-fla-highway/5669126/,6abc.com,41.1288481,-74.6868815,Volusia County Deputies,29.1450496,-81.11941259999999,Volusia County,1,162,Volusia County Deputies,2,Quadrant 2
https://6abc.com/politics/biden-makes-in-person-appearance-lays-wreath-at-veterans-park/6210999/,6abc.com,41.1288481,-74.6868815,Fort Mchenry,39.2641007,-76.58064139999999,,2,691,Fort Mchenry,2,Quadrant 2
https://6abc.com/son-in-custody-after-couple-found-dead-in-new-jersey-home/5653453/,6abc.com,41.1288481,-74.6868815,Warren County,40.8841854,-74.92087719999999,Warren County,2,1220,Warren County,2,Quadrant 2
https://6abc.com/localish/woman-transforms-into-la-catrina-for-dia-de-los-muertos/5676408/,6abc.com,41.1288481,-74.6868815,Valencia,39.4699075,-0.3762881,Valencia,2,722,Valencia,2,Quadrant 2
https://6abc.com/localish/apple-picking-will-look-a-little-different-this-year/6417524/,6abc.com,41.1288481,-74.6868815,Hillsdale,41.9200472,-84.6305101,Hillsdale County,2,1325,Hillsdale,2,Quadrant 2
https://6abc.com/entertainment/troubleshooters-gets-a-concert-refund/6329382/,6abc.com,41.1288481,-74.6868815,Upper Deerfield,39.5031256,-75.2245693,Cumberland County,1,726,Upper Deerfield,2,Quadrant 2
https://6abc.com/weather/1-michigan-dam-breached-1-at-risk-amid-midwest-floods/6197486/,6abc.com,41.1288481,-74.6868815,Sanford,28.8028612,-81.269453,Seminole County,2,156,Sanford,2,Quadrant 2
https://6abc.com/shopping/discover-lancaster-for-the-holidays/8663054/,6abc.com,41.1288481,-74.6868815,Lancaster City,34.7204257,-80.7709014,Lancaster County,1,403,Lancaster City,2,Quadrant 2
https://6abc.com/society/9-new-jersey-cities-listed-in-50-most-miserable-cities-in-america-report-says/5592100/,6abc.com,41.1288481,-74.6868815,Plainfield,40.6337136,-74.4073736,Union County,2,1149,Plainfield,2,Quadrant 2
https://6abc.com/police-seek-info-from-child-witness-to-deadly-festival-accident/5661950/,6abc.com,41.1288481,-74.6868815,Deerfield Township,39.462135,-75.14286320000001,Cumberland County,2,721,Deerfield Township,2,Quadrant 2
https://6abc.com/pets-animals/labradoodle-creator-calls-the-dog-breed-his-lifes-regret/5571581/,6abc.com,41.1288481,-74.6868815,Labrador,33.7724944,-84.4049187,Fulton County,1,330,Labrador,2,Quadrant 2
https://6abc.com/massive-fire-destroys-4-buildings-in-bound-brook-nj/5844184/,6abc.com,41.1288481,-74.6868815,Bound Brook,40.56843629999999,-74.53848889999999,Somerset County,1,1132,Bound Brook,2,Quadrant 2
https://6abc.com/weather/catastrophic-flooding-traps-hundreds-on-ocracoke-island/5520754/,6abc.com,41.1288481,-74.6868815,Hyde County,35.3777712,-76.17837390000001,Hyde County,1,443,Hyde County,2,Quadrant 2
https://6abc.com/community-events/teen-starts-nonprofit-so-every-child-has-a-halloween-costume/5646839/,6abc.com,41.1288481,-74.6868815,Gloucester,39.8026495,-75.0536407,Camden County,1,784,Gloucester,2,Quadrant 2
https://6abc.com/politics/joe-biden-defends-himself-son-on-ukraine-during-democratic-debate-/5621752/,6abc.com,41.1288481,-74.6868815,Westerville,40.1266689,-82.9318807,Franklin County,2,994,Westerville,2,Quadrant 2
https://6abc.com/society/2000-plus-attend-funeral-for-vet-with-no-immediate-family/5583499/,6abc.com,41.1288481,-74.6868815,Ridley Park,39.8812236,-75.32379929999999,Delaware County,1,820,Ridley Park,2,Quadrant 2
https://6abc.com/society/royal-family-to-meet-with-harry-after-megxit-decision-/5839122/,6abc.com,41.1288481,-74.6868815,Sandringham,52.8195762,0.4817775,Norfolk,2,1588,Sandringham,2,Quadrant 2
https://6abc.com/close-contest-in-wisconsin;-in-minnesota-not-so-much-poll/6425418/,6abc.com,41.1288481,-74.6868815,Kenosha,42.5847425,-87.82118539999999,Kenosha County,2,1377,Kenosha,2,Quadrant 2
https://6abc.com/finance/is-your-credit-score-suffering-because-of-covid-19-deferments/6391863/,6abc.com,41.1288481,-74.6868815,Newtown Square,39.9868904,-75.4007058,Delaware County,1,913,Newtown Square,2,Quadrant 2
https://6abc.com/amp/shopping/freebie-friday-pizza-fall-crafts-coffee-unity-cup-soccer-and-more-/5611561/,6abc.com,41.1288481,-74.6868815,Palomar Philadelphia,39.9507815,-75.1686419,Philadelphia County,1,874,Palomar Philadelphia,2,Quadrant 2
https://6abc.com/weather/rescuers-reunited-with-the-people-they-saved-from-floodwaters/6371117/,6abc.com,41.1288481,-74.6868815,West Africa,13.531665,-2.4604145,,1,44,West Africa,2,Quadrant 2
https://6abc.com/society/bucks-county-students-honor-veterans-/5689726/,6abc.com,41.1288481,-74.6868815,Laos,19.85627,102.495496,,2,69,Laos,2,Quadrant 2
https://6abc.com/entertainment/weekend-happenings---september-13-2019/5531913/,6abc.com,41.1288481,-74.6868815,Center City District Restaurant Week,39.949188,-75.151859,Philadelphia County,1,868,Center City District Restaurant Week,2,Quadrant 2
https://6abc.com/alexey-navalny-russian-opposition-leader-suspected-of-being-poisoned-recovering/6424422/,6abc.com,41.1288481,-74.6868815,Novosibirsk,55.4467133,80.1043924,,2,1605,Novosibirsk,2,Quadrant 2
https://6abc.com/shopping/freebie-friday-wawa-coffee-beer-samples-pet-photographs-with-santa-and-more/5737646/,6abc.com,41.1288481,-74.6868815,Baltimore Pike,39.9479449,-75.2232976,Philadelphia County,1,866,Baltimore Pike,2,Quadrant 2
https://6abc.com/health/covid-19-montco-shutting-down-to-prevent-virus-spread/6009039/,6abc.com,41.1288481,-74.6868815,Luzerne,41.1404353,-75.9927652,Luzerne County,2,1249,Luzerne,2,Quadrant 2
https://6abc.com/weather/hurricane-iota-could-be-cat-5-when-it-makes-landfall/8006436/,6abc.com,41.1288481,-74.6868815,Reformada,10.9861631,-74.8153643,Barranquilla,1,38,Reformada,2,Quadrant 2
https://6abc.com/many-questions-remain-after-berks-county-siblings-found-hanged/5603560/,6abc.com,41.1288481,-74.6868815,Albany,42.6525793,-73.7562317,Albany County,1,1381,Albany,2,Quadrant 2
https://6abc.com/troubleshooters-pa-ag-files-lawsuit-against-contractor/5579462/,6abc.com,41.1288481,-74.6868815,East Norriton,40.1517741,-75.3365695,Montgomery County,1,1003,East Norriton,2,Quadrant 2
https://6abc.com/amp/entertainment/2019-philadelphia-film-festival-full-lineup-revealed/5590984/,6abc.com,41.1288481,-74.6868815,Myanmar,21.916221,95.955974,,1,77,Myanmar,2,Quadrant 2
https://6abc.com/weather/hurricane-iota-could-be-cat-5-when-it-makes-landfall/8006436/,6abc.com,41.1288481,-74.6868815,Jarquin,10.0948458,-83.50659019999999,,1,37,Jarquin,2,Quadrant 2
https://6abc.com/alexey-navalny-russian-opposition-leader-suspected-of-being-poisoned-recovering/6424422/,6abc.com,41.1288481,-74.6868815,Tomsk,58.8969882,82.67654999999999,,2,1613,Tomsk,2,Quadrant 2
https://6abc.com/food/celebrate-national-ice-cream-month-with-a-scoop-of-harpers-homemade-ice-cream/6309364/,6abc.com,41.1288481,-74.6868815,Rybread,39.9673313,-75.16582160000002,Philadelphia County,1,898,Rybread,2,Quadrant 2
https://6abc.com/entertainment/2019-philadelphia-film-festival-full-lineup-revealed/5590984/,6abc.com,41.1288481,-74.6868815,Latvia,56.879635,24.603189,,1,1612,Latvia,2,Quadrant 2
https://6abc.com/first-case-of-new-mystery-virus-identified-outside-of-china/5845734/,6abc.com,41.1288481,-74.6868815,Thailand,15.870032,100.992541,,2,58,Thailand,2,Quadrant 2
https://6abc.com/weather/hurricane-iota-could-be-cat-5-when-it-makes-landfall/8006436/,6abc.com,41.1288481,-74.6868815,La Lima,15.4321163,-87.9040571,,1,54,La Lima,2,Quadrant 2
https://6abc.com/police-respond-to-multiple-bear-sightings-in-nj-and-pa/6248434/,6abc.com,41.1288481,-74.6868815,Wenonah,39.7945582,-75.14878829999999,Gloucester County,1,781,Wenonah,2,Quadrant 2
https://6abc.com/weather/floodwaters-swamp-se-texas-hotel/5553210/,6abc.com,41.1288481,-74.6868815,Nederland,39.9613759,-105.5108312,Boulder County,1,892,Nederland,2,Quadrant 2
https://6abc.com/food/fyi-philly-best-local-spots-for-ice-cream-gelato-and-more/6305629/,6abc.com,41.1288481,-74.6868815,Brewerytown,39.9790688,-75.1808035,Philadelphia County,1,908,Brewerytown,2,Quadrant 2
https://6abc.com/society/couple-takes-wheelchair-dance-lessons-for-wedding/5585211/,6abc.com,41.1288481,-74.6868815,Bloomfield Hills,42.583645,-83.24548829999999,Oakland County,1,1376,Bloomfield Hills,2,Quadrant 2
https://6abc.com/troubleshooters-update-minister-sex-offender-arrested/5799375/,6abc.com,41.1288481,-74.6868815,Valley Township,39.9809195,-75.84758529999999,Chester County,2,909,Valley Township,2,Quadrant 2
https://6abc.com/former-harvard-fencing-coach-arrested-over-college-admissions-/8013399/,6abc.com,41.1288481,-74.6868815,Cambridge,42.3736158,-71.10973349999999,Middlesex County,1,1364,Cambridge,2,Quadrant 2
https://6abc.com/amp/health/moves-in-medicine-thoracic-outlet-syndrome/5588525/,6abc.com,41.1288481,-74.6868815,Chambersburg,39.9375911,-77.6611022,Franklin County,1,854,Chambersburg,2,Quadrant 2
https://6abc.com/woman-shot-outside-of-west-philadelphia-day-care-center-identified-/5743805/,6abc.com,41.1288481,-74.6868815,Kingsessing,39.9386512,-75.22161969999999,Philadelphia County,1,856,Kingsessing,2,Quadrant 2
https://6abc.com/sports/man-bikes-across-the-us-to-raise-awareness-for-cte/5665476/,6abc.com,41.1288481,-74.6868815,Chad,15.454166,18.732207,,2,55,Chad,2,Quadrant 2
https://6abc.com/education/teacher-departures-leave-schools-scrambling-for-substitutes/6421182/,6abc.com,41.1288481,-74.6868815,Sioux City,42.4963416,-96.4049408,Woodbury County,1,1372,Sioux City,2,Quadrant 2
https://6abc.com/sports/college-football-bowls-lsu-wraps-up-season-with-national-championship-win-over-clemson/5793517/,6abc.com,41.1288481,-74.6868815,Florida Atlantic,26.3858316,-80.0973094,Palm Beach County,1,117,Florida Atlantic,2,Quadrant 2
https://6abc.com/entertainment/2019-philadelphia-film-festival-full-lineup-revealed/5590984/,6abc.com,41.1288481,-74.6868815,Uruguay,-32.522779,-55.765835,,1,11,Uruguay,2,Quadrant 2
https://6abc.com/police-investigating-after-closure-of-bucks-co-wedding-venue/5845308/,6abc.com,41.1288481,-74.6868815,Forestville,38.4735237,-122.8902721,Sonoma County,2,593,Forestville,2,Quadrant 2
https://6abc.com/sheriffs-deputy-fired-after-allegedly-face-slamming-teen-/5751767/,6abc.com,41.1288481,-74.6868815,Broward County,26.190096,-80.365865,Broward County,1,108,Broward County,2,Quadrant 2
