Outlet URL,Latitude,Longitude
https://essexnewsdaily.com/,40.7947466,-74.2648829
https://communitynews.org/ewing-observer/,40.2599864,-74.79091249999999
http://www.centraljersey.com/news/examiner/,40.1778886,-74.58348869999999
https://dailyvoice.com/new-jersey/fairlawn,40.9403762,-74.1318096
https://rennamedia.com/publications/fanwood-post/,40.6409358,-74.383484
http://www.newjerseyhills.com/florham_park_eagle/,40.787878,-74.3882072
https://dailyvoice.com/new-jersey/fortlee,40.8509333,-73.9701381
http://www.franklinreporter.com/,40.4933734,-74.5228916
https://dailyvoice.com/new-jersey/garfield,40.8814882,-74.113198
https://rennamedia.com/publications/garwood-times/,40.6517691,-74.3229264
http://www.the-gazette-newspaper.com/,40.8403778,-74.0906974
http://glenrocknews.today/,40.9628758,-74.1329207
http://gloucestertownshipnews.com,39.8026495,-75.0536407
https://gothictimes.net/,40.7126022,-74.0831973
https://rennamedia.com/publications/green-brook-gazette/,40.6049167,-74.4851659
https://dailyvoice.com/new-jersey/hackensack,40.8859325,-74.0434736
https://www.mypaperonline.com/category/the-hackettstown-news#,40.8539879,-74.8290555
https://haddonfieldsun.com/,39.8915022,-75.03767069999999
https://communitynews.org/hamilton-post/,40.2115109,-74.6796651
http://www.hammontongazette.com/,39.6365056,-74.8023853
http://www.newjerseyhills.com/hanover_eagle/,40.8257746,-74.41738769999999
https://www.mypaperonline.com/category/hanover-news,40.8257746,-74.41738769999999
http://www.highlandparkplanet.org/,40.4959379,-74.4243178
https://centraljersey.com/hillsborough-beacon/,40.5081222,-74.6374329
http://hoboken411.com/,40.7439905,-74.0323626
http://hobokenrealestatenews.com,40.7439905,-74.0323626
https://www.mypaperonline.com/category/hometown-lincoln-park-pequuanock-pompton-plains,40.9242652,-74.3020933
http://hometownetv.org/,40.7146376,-74.3646122
https://communitynews.org/hopewell-express/,40.3322409,-74.8039205
http://www.centraljersey.com/news/hopewell_valley_news/,40.3284402,-74.790718
https://www.jerseyshoreonline.com/thehowelltimes/,40.1645785,-74.2082671
https://hudsoncountyview.com/,40.7177545,-74.0431435
http://www.hobokenhorse.com/,40.7439905,-74.0323626
http://www.hudsonreporter.com,40.7453199,-74.05351259999999
http://www.nj.com/hunterdon-county-democrat/,40.56695149999999,-74.92087719999999
https://thehunterdoncountynews.com/,40.56695149999999,-74.92087719999999
http://www.newjerseyhills.com/hunterdon_review/,40.7195448,-74.83572149999999
http://www.centraljersey.com/news/independent/,40.425941,-74.086807
http://www.irishedition.com/,39.732892,-75.1315651
https://www.jerseyshoreonline.com/thejacksontimes/,40.0918895,-74.35874729999999
http://thejerseytomatopress.com/,40.8259007,-74.2090053
http://www.jewishvoicesnj.org/,39.8592439,-75.0143824
http://jewishstandard.timesofisrael.com/,40.9262762,-74.07701
https://rennamedia.com/publications/life-in-kenilworth/,40.6764911,-74.2907032
http://www.thelakewoodscoop.com/,40.08212899999999,-74.2097014
https://www.law.com/thelegalintelligencer/,40.735657,-74.1723667
https://communitynews.org/lawrence-gazette/,40.2778055,-74.7294313
https://centraljersey.com/lawrence-ledger/,40.2778055,-74.7294313
http://www.nj.com/independentpress/,40.6595001,-74.2883536
http://www.lehighvalleylive.com/expresstimes/,40.8841854,-74.92087719999999
https://rennamedia.com/publications/life-in-linden/,40.6220478,-74.24459019999999
http://thelinknews.net,40.2589455,-74.12399599999999
https://www.mypaperonline.com/category/livingston-news,40.7862871,-74.3300842
https://rennamedia.com/publications/long-hill-leader/,40.6741134,-74.4666778
http://www.lusoamericano.com,40.735657,-74.1723667
https://dailyvoice.com/new-jersey/lyndhurst,40.81201710000001,-74.1243063
http://www.newjerseyhills.com/madison_eagle/,40.7598227,-74.417097
https://rennamedia.com/publications/madison-monthly/,40.7598227,-74.417097
https://dailyvoice.com/new-jersey/mahwah,41.0886216,-74.1435843
https://www.jerseyshoreonline.com/themanchestertimes/,39.9652553,-74.3118212
https://marltonsun.com/,39.8912248,-74.9218324
https://www.mattersmagazine.com/stories,40.7299793,-74.271992
https://medfordsun.com/,39.86618259999999,-74.8390162
https://www.mypaperonline.com/category/the-mendham-news,40.7759334,-74.6007142
http://mercerme.com,40.3028533,-74.7337069
https://www.pressofatlanticcity.com/currents_gazettes/middle_township/,39.1201616,-74.8451915
https://www.mypaperonline.com/category/millburn-news,40.7239008,-74.3071492
http://www.themonmouthjournal.com,40.2589455,-74.12399599999999
https://montclairdispatch.com,40.8259007,-74.2090053
https://www.montclairlocal.news/wp/,40.8259007,-74.2090053
http://www.themontclarion.org/,40.8259007,-74.2090053
https://www.themontynews.org/,40.4675835,-74.6628114
https://moorestownsun.com/,39.9688817,-74.948886
http://www.moremonmouthmusings.net/,40.2589455,-74.12399599999999
http://www.mcall.com/,40.8841854,-74.92087719999999
http://www.newjerseyhills.com/morris_news_bee/,40.83959220000001,-74.4818698
https://www.mypaperonline.com/category/the-morristown-news,40.79676670000001,-74.4815438
http://www.morristowngreen.com/,40.79676670000001,-74.4815438
http://www.newjerseyhills.com/mt_olive_chronicle/,40.8712101,-74.7340523
https://rennamedia.com/publications/mountainside-view/,40.6723242,-74.3573722
http://mtlaurelsun.com,39.934002,-74.89099879999999
https://www.mypaperonline.com/category/the-mt-olive-news,40.8514881,-74.73294109999999
https://thesunpapers.com/mullica-hill-sun/,40.8514881,-74.73294109999999
https://www.mypaperonline.com/category/pompton-laks-bloomingdale-riverdale-butler-kinnelon-smokerise,41.0053753,-74.2907041
http://www.myveronanj.com/,40.82980060000001,-74.24016089999999
http://www.newbrunswicktoday.com/,40.4862157,-74.4518188
http://www.njherald.com/,41.1288481,-74.6868815
https://rennamedia.com/publications/new-providence-news/,40.6984348,-74.4015405
https://newtownpress.com/,39.7476136,-75.3104654
http://www.newarkblack.com,40.735657,-74.1723667
http://thenewarktimes.com/,40.735657,-74.1723667
https://centraljersey.com/news-transcript/,40.2876108,-74.1723652
https://www.njpen.com,39.8909466,-75.0729504
https://dailyvoice.com/new-jersey/northpassaic,41.002042,-74.3265388
https://dailyvoice.com/new-jersey/northernhighlands,41.0414857,-74.129032
https://dailyvoice.com/new-jersey/northernvalley,40.9837089,-73.9798601
https://thepressgroup.net/category/northern-valley-press/,40.9731536,-73.9615262
http://www.theobserver.com/,40.7684342,-74.1454214
https://www.newjerseyhills.com/observer-tribune/,40.7870633,-74.57656860000002
http://www.ocsentinel.com/,39.2776156,-74.5746001
https://starnewsgroup.com/the-ocean-star-e-edition/,39.9652553,-74.3118212
http://ocnjdaily.com/,39.2776156,-74.5746001
https://rennamedia.com/publications/our-town-rahway/,40.60815909999999,-74.2776468
http://outlook.monmouth.edu,40.2903891,-74.0176381
https://thesunpapers.com/palmyra-sun/,40.0070565,-75.0282271
http://www.paramuspost.com/,40.9262762,-74.07701
https://dailyvoice.com/new-jersey/paramus,40.9445428,-74.0754189
http://parsippanyfocus.com,40.8652865,-74.41738769999999
https://thepressgroup.net/category/pascack-press/,40.976209,-74.0262505
https://dailyvoice.com/new-jersey/pascackvalley,40.976209,-74.0262505
https://patch.com/new-jersey/asbury-park,40.2203907,-74.0120817
http://patch.com/new-jersey/barnegat-manahawkin,39.76492229999999,-74.2693297
http://patch.com/new-jersey/baskingridge,40.7066174,-74.5493284
http://patch.com/new-jersey/belleville,40.7936744,-74.15004689999999
http://patch.com/new-jersey/berkeley-nj,39.8952146,-74.1798419
http://patch.com/new-jersey/bernardsville-bedminster,40.7187119,-74.569324
http://patch.com/new-jersey/bloomfield,40.8067546,-74.1854209
http://patch.com/new-jersey/brick,40.0578384,-74.1371832
http://patch.com/new-jersey/bridgewater,40.5939636,-74.6049061
http://patch.com/new-jersey/caldwells,40.8398218,-74.2765366
http://patch.com/new-jersey/chatham,40.740934,-74.3837624
http://patch.com/new-jersey/cherryhill,39.926813,-75.0246312
http://patch.com/new-jersey/cinnaminson,39.9969646,-74.99276929999999
http://patch.com/new-jersey/clark,40.6278031,-74.3127631
http://patch.com/new-jersey/collingswood,39.9181686,-75.07128399999999
http://patch.com/new-jersey/cranford,40.6573662,-74.3049856
http://patch.com/new-jersey/eastbrunswick,40.4316955,-74.4049778
http://patch.com/new-jersey/easthanover-florhampark,40.8200623,-74.3647247
http://patch.com/new-jersey/eastwindsor,40.2677539,-74.5402506
https://patch.com/new-jersey/edison-metuchen,40.5187154,-74.4120953
http://patch.com/new-jersey/englewood,40.8928771,-73.9726381
https://patch.com/new-jersey/fairlawn-saddlebrook,40.9403762,-74.1318096
https://patch.com/new-jersey/flemington,40.5123258,-74.85933179999999
http://patch.com/new-jersey/fortlee,40.8509333,-73.9701381
http://patch.com/new-jersey/freehold,40.2136754,-74.3000878
http://patch.com/new-jersey/galloway,39.4928235,-74.5596879
http://patch.com/new-jersey/gloucestertownship,39.8026495,-75.0536407
http://patch.com/new-jersey/hackettstown,40.8539879,-74.8290555
https://patch.com/new-jersey/haddon,39.8915022,-75.03767069999999
http://patch.com/new-jersey/hasbrouckheights,40.85815530000001,-74.0806971
http://patch.com/new-jersey/hillsborough,40.5081222,-74.6374329
http://patch.com/new-jersey/hoboken,40.7439905,-74.0323626
https://patch.com/new-jersey/holmdel-hazlet,40.3451095,-74.18403219999999
https://patch.com/new-jersey/hopatcong-sparta,40.9328762,-74.6593281
https://patch.com/new-jersey/hopewell-pennington,40.3892726,-74.7618284
http://patch.com/new-jersey/howell,40.1645785,-74.2082671
http://patch.com/new-jersey/jefferson,41.0029893,-74.5580454
https://patch.com/new-jersey/jersey-city,40.7177545,-74.0431435
http://patch.com/new-jersey/lacey,39.8726184,-74.2951444
https://patch.com/new-jersey/lakewood-nj,40.08212899999999,-74.2097014
http://patch.com/new-jersey/lawrenceville,40.3016375,-74.7361013
https://patch.com/new-jersey/littlesilver,40.3367768,-74.0470837
http://patch.com/new-jersey/livingston,40.7862871,-74.3300842
https://patch.com/new-jersey/longbranch,40.30427780000001,-73.9923596
https://patch.com/new-jersey/longvalley,40.78593310000001,-74.7801645
http://patch.com/new-jersey/madison,40.7598227,-74.417097
http://patch.com/new-jersey/mahwah,41.0886216,-74.1435843
http://patch.com/new-jersey/manalapan,40.2859203,-74.348582
http://patch.com/new-jersey/manasquan,40.12115439999999,-74.04739909999999
https://patch.com/new-jersey/manchester-nj,39.9711696,-74.33928209999999
https://patch.com/new-jersey/manville,40.5409367,-74.5876569
http://patch.com/new-jersey/maplewood,40.7299793,-74.271992
https://patch.com/new-jersey/marlboro-coltsneck,40.3380949,-74.26872910000002
https://patch.com/new-jersey/matawan-aberdeen,40.41482999999999,-74.2295891
https://patch.com/new-jersey/mendham-chester,40.7759334,-74.6007142
https://patch.com/new-jersey/middlesex,40.572603,-74.4926541
https://patch.com/new-jersey/middletown-nj,40.3927801,-74.09981789999999
http://patch.com/new-jersey/millburn,40.7239008,-74.3071492
http://patch.com/new-jersey/montclair,40.8259007,-74.2090053
http://patch.com/new-jersey/montville,40.9148209,-74.383763
http://patch.com/new-jersey/moorestown,39.9688817,-74.948886
https://patch.com/new-jersey/morris,40.7933833,-74.505312
http://patch.com/new-jersey/morristown,40.79676670000001,-74.4815438
https://patch.com/new-jersey/newbrunswick,40.4862157,-74.4518188
https://patch.com/new-jersey/newmilford-nj,40.9350986,-74.0190281
https://patch.com/new-jersey/newprovidence,40.6984348,-74.4015405
http://patch.com/new-jersey/newark,40.735657,-74.1723667
http://patch.com/new-jersey/oakland,41.0131529,-74.26431430000001
https://patch.com/new-jersey/oceancity,39.2776156,-74.5746001
http://patch.com/new-jersey/paramus,40.9445428,-74.0754189
http://patch.com/new-jersey/parsippany,40.8652865,-74.41738769999999
https://patch.com/new-jersey/pointpleasant,40.0831714,-74.0681931
http://patch.com/new-jersey/princeton,40.3572976,-74.6672226
https://patch.com/new-jersey/ramsey-nj,41.0573188,-74.1409771
https://patch.com/new-jersey/randolph,40.8478065,-74.5747248
https://patch.com/new-jersey/redbank,40.3470543,-74.0643065
http://patch.com/new-jersey/ridgewood,40.9792645,-74.11653129999999
https://patch.com/new-jersey/riverdell,40.9587093,-74.0368064
http://patch.com/new-jersey/rumson,40.372054,-73.99902689999999
https://patch.com/new-jersey/scotchplains,40.6400404,-74.369018
https://patch.com/new-jersey/secaucus,40.7895453,-74.05652979999999
https://patch.com/new-jersey/southbrunswick,40.3806901,-74.5316938
https://patch.com/new-jersey/southorange,40.7489277,-74.2609903
http://patch.com/new-jersey/springfield,40.7016937,-74.3222146
https://patch.com/new-jersey/summit,40.7146376,-74.3646122
http://patch.com/new-jersey/teaneck,40.8932469,-74.0116536
https://patch.com/new-jersey/tomsriver,39.9537358,-74.1979458
https://patch.com/new-jersey/triboro,41.0017644,-74.367096
https://patch.com/new-jersey/verona,40.82980060000001,-74.24016089999999
https://patch.com/new-jersey/wall,40.1801451,-74.06832949999999
http://patch.com/new-jersey/warren,40.6341746,-74.505529
https://patch.com/new-jersey/watchung-greenbrook,40.63788,-74.4509863
http://patch.com/new-jersey/wayne,40.92537249999999,-74.2765441
https://patch.com/new-jersey/westdeptford,39.8318378,-75.1895576
https://patch.com/new-jersey/westorange,40.7985699,-74.23908279999999
https://patch.com/new-jersey/west-windsor,40.2983262,-74.618634
http://patch.com/new-jersey/westfield,40.6589912,-74.3473717
https://patch.com/new-jersey/westwood-hillsdale,40.9912087,-74.0326395
http://patch.com/new-jersey/woodbridge,40.5575986,-74.2846022
http://patch.com/new-jersey/wyckoff,41.0095316,-74.1729106
http://patersontimes.com/,40.9167654,-74.17181099999999
http://www.thepauwwow.org/,40.7177545,-74.0431435
https://www.youtube.com/channel/UCiOYU7g5grN0OgyZ8A02AFQ,40.2205824,-74.759717
https://rennamedia.com/publications/peterstown-nj/,40.6639916,-74.2107006
http://www.phillymag.com/,39.8592439,-75.0143824
http://www.pbj.com/,39.9259463,-75.1196199
http://www.epgn.com/,39.9259463,-75.1196199
http://www.fdupillar.com/,40.7598227,-74.417097
http://pinebarrenstribune.com/,39.5926181,-74.4426493
https://wputimes.wordpress.com/,40.92537249999999,-74.2765441
http://ptoday.blogspot.com/,40.6337136,-74.4073736
http://www.planetprinceton.com/,40.3572976,-74.6672226
http://planettrenton.org/,40.2205824,-74.759717
http://www.pressofatlanticcity.com/,39.4212517,-74.49359129999999
https://www.princetontv.org/,40.3572976,-74.6672226
https://communitynews.org/princeton-echo/,40.3572976,-74.6672226
http://www.centraljersey.com/news/the_princeton_packet/,40.3572976,-74.6672226
http://www.newjerseyhills.com/the_progress/,40.8398218,-74.2765366
http://www.quovadisnewspaper.com,40.5187154,-74.4120953
http://www.rahwayrising.com/,40.60815909999999,-74.2776468
http://www.ramaponews.com,41.0886216,-74.1435843
https://www.mypaperonline.com/category/the-randolph-news,40.8478065,-74.5747248
http://www.newjerseyhills.com/randolph_reporter/,40.8478065,-74.5747248
https://www.recordonline.com/,41.1288481,-74.6868815
http://www.redbankgreen.com/,40.3470543,-74.0643065
http://www.reminderusa.net/,39.4863773,-75.02596369999999
http://www.theretrospect.com,39.8592439,-75.0143824
http://www.theridernews.com,40.3016375,-74.7361013
https://dailyvoice.com/new-jersey/ridgefieldpark,40.85815530000001,-74.0806971
http://theridgewoodblog.net/,40.9792645,-74.11653129999999
https://dailyvoice.com/new-jersey/ridgewood,40.9792645,-74.11653129999999
https://communitynews.org/robbinsville-advance/,40.2162036,-74.6195327
http://rtforty.com,39.3642834,-74.4229266
https://www.mypaperonline.com/category/the-roxbury-news,40.8693272,-74.66346399999999
http://www.newjerseyhills.com/roxbury_register/,40.8693272,-74.66346399999999
https://dailyvoice.com/new-jersey/rutherford,40.826489,-74.10680909999999
https://dailyvoice.com/new-jersey/saddlebrook,40.9040085,-74.10073179999999
http://www.thesandpaper.net,39.9652553,-74.3118212
https://rennamedia.com/publications/scotch-plains-whats-happening-monthly/,40.6400404,-74.369018
https://centraljersey.com/ns-sentinel/,40.372607,-74.5101536
http://thenjsentinel.com/,41.12204089999999,-74.5804378
http://www.setonian.com,40.7489277,-74.2609903
https://thesunpapers.com/shamong-sun/,39.7775775,-74.7351513
https://www.shorelocalnews.com/,39.5287282,-74.64793639999999
https://thesunpapers.com/sicklerville-sun/,39.7172152,-74.9697707
http://www.tcnjsignal.net,40.2599864,-74.79091249999999
http://www.snjtoday.com/,39.4523385,-74.7276626
http://mycommunitysource.com,40.1778886,-74.58348869999999
https://www.southjerseybiz.net/,39.8558488,-74.6868815
https://southjerseyobserver.com/,39.8676134,-75.0946182
http://somore.org/,40.7489277,-74.2609903
https://dailyvoice.com/new-jersey/southpassaic/,40.8584328,-74.16375529999999
http://www.spartaindependent.com/,41.0360345,-74.63672559999999
https://rennamedia.com/publications/spirit-of-union/,40.6975898,-74.26316349999999
http://stall.brookdalecc.edu/,40.3306656,-74.1209748
http://www.nj.com/starledger/,40.7947466,-74.2648829
http://thestute.com/,40.7439905,-74.0323626
http://www.centraljersey.com/news/suburban/,40.4128551,-74.307282
https://rennamedia.com/publications/summit-times/,40.7146376,-74.3646122
http://svoboda-news.com,40.8652865,-74.41738769999999
https://thesunpapers.com/tabernacle-sun/,39.7775775,-74.7351513
https://www.tapinto.net/towns/barnegat-slash-waretown/,39.76492229999999,-74.2693297
https://www.tapinto.net/towns/basking-ridge/,40.7066174,-74.5493284
https://www.tapinto.net/towns/bayonne/,40.6687141,-74.1143091
https://www.tapinto.net/towns/belmar-slash-lake-como/,40.1784471,-74.02180369999999
https://www.tapinto.net/towns/berkeley-heights/,40.6808726,-74.4310524
https://www.tapinto.net/towns/bloomfield/,40.8067546,-74.1854209
https://www.tapinto.net/towns/camden/,39.9259463,-75.1196199
https://www.tapinto.net/towns/chatham/,40.740934,-74.3837624
https://www.tapinto.net/towns/clark/,40.6278031,-74.3127631
https://www.tapinto.net/towns/cranford/,40.6573662,-74.3049856
https://www.tapinto.net/towns/denville/,40.8923212,-74.47737750000002
https://www.tapinto.net/towns/east-brunswick/,40.4316955,-74.4049778
https://www.tapinto.net/towns/east-hanover-slash-florham-park/,40.8200623,-74.3647247
https://www.tapinto.net/towns/east-orange-slash-orange/,40.767323,-74.2048677
https://www.tapinto.net/towns/edison/,40.5187154,-74.4120953
https://www.tapinto.net/towns/elizabeth/,40.6639916,-74.2107006
https://www.tapinto.net/towns/fair-lawn-slash-glen-rock/,40.9403762,-74.1318096
https://www.tapinto.net/towns/flemington-slash-raritan/,40.5123258,-74.85933179999999
https://www.tapinto.net/towns/franklin-township/,40.4933734,-74.5228916
https://www.tapinto.net/towns/hackensack/,40.8859325,-74.0434736
https://www.tapinto.net/towns/hamilton-slash-robbinsville/,40.2115109,-74.6796651
https://www.tapinto.net/towns/hasbrouck-heights-slash-wood-ridge-slash-teterboro/,40.85815530000001,-74.0806971
https://www.tapinto.net/towns/hawthorne/,40.9492649,-74.1537549
https://www.tapinto.net/towns/hillsborough/,40.5081222,-74.6374329
https://www.tapinto.net/towns/hillside/,40.6955044,-74.2287333
https://www.tapinto.net/towns/holmdel-and-colts-neck/,40.3451095,-74.18403219999999
https://www.tapinto.net/towns/linden/,40.6220478,-74.24459019999999
https://www.tapinto.net/towns/livingston/,40.7862871,-74.3300842
https://www.tapinto.net/towns/madison/,40.7598227,-74.417097
https://www.tapinto.net/towns/middletown/,40.3927801,-74.09981789999999
https://www.tapinto.net/towns/millburn-slash-short-hills/,40.7239008,-74.3071492
https://www.tapinto.net/towns/milltown-slash-spotswood/,40.4562164,-74.4432073
https://www.tapinto.net/towns/montclair/,40.8259007,-74.2090053
https://www.tapinto.net/towns/montville/,40.9148209,-74.383763
https://www.tapinto.net/towns/morristown/,40.79676670000001,-74.4815438
https://www.tapinto.net/towns/mountainside/,40.6723242,-74.3573722
https://www.tapinto.net/towns/new-brunswick/,40.4862157,-74.4518188
https://www.tapinto.net/towns/new-providence/,40.6984348,-74.4015405
https://www.tapinto.net/towns/newark/,40.735657,-74.1723667
https://www.tapinto.net/towns/newton/,41.0581527,-74.7526651
https://www.tapinto.net/towns/north-plainfield-slash-green-brook/,40.6301025,-74.4273743
https://www.tapinto.net/towns/nutley/,40.8223168,-74.15987249999999
https://www.tapinto.net/towns/paramus/,40.9445428,-74.0754189
https://www.tapinto.net/towns/parsippany/,40.8652865,-74.41738769999999
https://www.tapinto.net/towns/passaic-valley/,40.8690101,-74.20822860000001
https://www.tapinto.net/towns/paterson/,40.9167654,-74.17181099999999
https://www.tapinto.net/towns/piscataway/,40.554887,-74.4642861
https://www.tapinto.net/towns/plainfield/,40.6337136,-74.4073736
https://www.tapinto.net/towns/randolph/,40.8478065,-74.5747248
https://www.tapinto.net/towns/red-bank/,40.3470543,-74.0643065
https://www.tapinto.net/towns/roselle-roselle-park/,40.6645469,-74.2643133
https://www.tapinto.net/towns/roxbury/,40.8693272,-74.66346399999999
https://www.tapinto.net/towns/scotch-plains-slash-fanwood/,40.6400404,-74.369018
https://www.tapinto.net/towns/soma/,40.7489277,-74.2609903
https://www.tapinto.net/towns/somerset-hills/,40.7187119,-74.569324
https://www.tapinto.net/towns/somerville/,40.5742696,-74.60987999999999
https://www.tapinto.net/towns/south-brunswick-cranbury/,40.3806901,-74.5316938
https://www.tapinto.net/towns/south-plainfield/,40.5792701,-74.4115401
https://www.tapinto.net/towns/sparta/,41.0360345,-74.63672559999999
https://www.tapinto.net/towns/springfield/,40.7016937,-74.3222146
https://www.tapinto.net/towns/stafford-slash-lbi/,39.7046713,-74.26327839999999
https://www.tapinto.net/towns/summit/,40.7146376,-74.3646122
https://www.tapinto.net/towns/bridgewater-slash-raritan/,40.5939636,-74.6049061
https://www.tapinto.net/towns/union/,40.6975898,-74.26316349999999
https://www.tapinto.net/towns/verona-slash-cedar-grove/,40.82980060000001,-74.24016089999999
https://www.tapinto.net/towns/warren/,40.6341746,-74.505529
https://www.tapinto.net/towns/west-essex/,40.8245442,-74.2845925
https://www.tapinto.net/towns/west-orange/,40.7985699,-74.23908279999999
https://www.tapinto.net/towns/westfield/,40.6589912,-74.3473717
https://dailyvoice.com/new-jersey/teaneck,40.8932469,-74.0116536
https://www.thehammontonnews.com/,39.6365056,-74.8023853
http://www.centraljersey.com/time_off/,40.3572976,-74.6672226
http://www.nj.com/times/,40.2205824,-74.759717
http://torchbcc.com/,40.9445428,-74.0754189
http://www.towntopics.com,40.3572976,-74.6672226
http://www.townshipjournal.com/,40.98593109999999,-74.74210889999999
http://www.transportationradio.com/,40.735657,-74.1723667
https://communitynews.org/trenton-downtowner/,40.2205824,-74.759717
http://www.trentonian.com/,40.2205824,-74.759717
http://trentonmonitor.com/,40.2205824,-74.759717
https://centraljersey.com/tri-town-news/,40.1965018,-74.1684757
https://www.pressofatlanticcity.com/30/,39.4212517,-74.49359129999999
http://www.tworivertimes.com,40.3470543,-74.0643065
https://princetoninfo.com/,40.3572976,-74.6672226
http://unionnewsdaily.com,40.6278031,-74.3127631
